location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan;2021-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan;2022-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan;2022-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2020-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2021-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2022-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Algeria;2022-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2020-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2021-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2022-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Andorra;2022-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2020-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-03;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-04;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-05;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-06;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-07;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-08;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-09;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-10;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-11;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2021-12;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2022-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Angola;2022-02;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
Antigua and Barbuda;2020-01;"Distribution (shipping; storage; administration) of COVID-19 vaccines";0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2022-03-17;1
